id_zone;INSEE_C;LIBGEO;EPCI;DEP;REG;loypredm2;lwr.IPm2;upr.IPm2;TYPPRED;nbobs_com;nbobs_mail;R2_adj;Type_de_logement
2480;94068;Saint-Maur-des-Fosses;200054781;94;11;22,47933575;18,37107618;27,50631105;commune;13021;13021;0,899895944;Appartement
2032;94068;Saint-Maur-des-Fosses;200054781;94;11;24,68131364;20,45513086;29,78065734;commune;9566;9566;0,792051729;Appartement
1683;94068;Saint-Maur-des-Fosses;200054781;94;11;20,62246697;14,32007474;29,69859805;commune;582;886;0,803706357;Maison
1423;94068;Saint-Maur-des-Fosses;200054781;94;11;22,00901021;17,35716914;27,90757678;commune;3478;3478;0,765569249;Appartement
3125;94069;Saint-Maurice;200054781;94;11;25,76164594;21,01468466;31,58088796;commune;2876;2876;0,913295379;Appartement
1402;94069;Saint-Maurice;200054781;94;11;27,20313553;22,37766172;33,06916478;commune;2004;2004;0,858244663;Appartement
2242;94069;Saint-Maurice;200054781;94;11;19,4324088;13,36229907;28,25999551;maille;13;506;0,800356786;Maison
643;94069;Saint-Maurice;200054781;94;11;24,91568317;20,0474749;30,96605788;commune;868;868;0,729622046;Appartement
1178;91568;Saint-Maurice-Montcouronne;249100074;91;11;14,85908564;12,80132983;17,24761637;maille;53;742;0,876879642;Appartement
785;91568;Saint-Maurice-Montcouronne;249100074;91;11;19,32431022;16,75975262;22,28129341;maille;42;502;0,851858835;Appartement
507;91568;Saint-Maurice-Montcouronne;249100074;91;11;13,72093918;11,2207394;16,77823228;maille;28;704;0,88106881;Maison
1134;91568;Saint-Maurice-Montcouronne;249100074;91;11;12,63443014;10,78071077;14,80689245;maille;10;554;0,652888325;Appartement
2694;91570;Saint-Michel-sur-Orge;200057859;91;11;16,52012504;14,11432474;19,33599632;commune;2465;2465;0,862421547;Appartement
1586;91570;Saint-Michel-sur-Orge;200057859;91;11;19,25446465;16,41744568;22,58173507;commune;1401;1401;0,772577636;Appartement
1943;91570;Saint-Michel-sur-Orge;200057859;91;11;15,51280691;12,07588719;19,92790877;commune;105;714;0,777595104;Maison
2073;91570;Saint-Michel-sur-Orge;200057859;91;11;13,64711392;11,78956715;15,79733301;commune;1053;1053;0,472552489;Appartement
2575;91573;Saint-Pierre-du-Perray;200059228;91;11;17,20205903;15,30268247;19,33718716;commune;1656;1809;0,898296182;Appartement
1769;91573;Saint-Pierre-du-Perray;200059228;91;11;19,8456489;17,61923718;22,35339568;commune;937;941;0,770956848;Appartement
1178;91573;Saint-Pierre-du-Perray;200059228;91;11;15,20227979;12,18251878;18,97056883;maille;96;962;0,852504146;Maison
1821;91573;Saint-Pierre-du-Perray;200059228;91;11;15,701759;13,92386768;17,70666321;commune;726;1055;0,702747567;Appartement
2575;91577;Saintry-sur-Seine;200059228;91;11;16,54684072;14,7048187;18,61960651;commune;153;1809;0,898296182;Appartement
1871;91577;Saintry-sur-Seine;200059228;91;11;18,74654412;15,47259675;22,71324731;commune;101;4925;0,68377185;Appartement
1178;91577;Saintry-sur-Seine;200059228;91;11;15,20227979;12,18251878;18,97056883;maille;75;962;0,852504146;Maison
1821;91577;Saintry-sur-Seine;200059228;91;11;15,47384234;13,71888346;17,4533006;maille;57;1055;0,702747567;Appartement
1112;91578;Saint-Sulpice-de-Favieres;249100553;91;11;14,83399045;12,74528698;17,26499161;maille;2;1048;0,879484513;Appartement
1792;91578;Saint-Sulpice-de-Favieres;249100553;91;11;18,69880423;16,10161458;21,71492045;maille;2;499;0,802431971;Appartement
1960;91578;Saint-Sulpice-de-Favieres;249100553;91;11;13,52097501;10,79460712;16,93593506;maille;3;489;0,801853797;Maison
1134;91578;Saint-Sulpice-de-Favieres;249100553;91;11;12,63443014;10,78071077;14,80689245;maille;0;554;0,652888325;Appartement
2188;91579;Saint-Vrain;249100546;91;11;15,67086716;13,59308525;18,06625008;commune;309;504;0,892596329;Appartement
1868;91579;Saint-Vrain;249100546;91;11;18,60014177;15,95876355;21,67870165;commune;230;607;0,781307712;Appartement
1301;91579;Saint-Vrain;249100546;91;11;14,29254496;11,4384061;17,85885549;maille;28;533;0,835686124;Maison
1359;91579;Saint-Vrain;249100546;91;11;12,83788003;11,19901832;14,71657238;maille;82;506;0,614887566;Appartement
1112;91581;Saint-Yon;249100553;91;11;14,83399045;12,74528698;17,26499161;maille;30;1048;0,879484513;Appartement
1695;91581;Saint-Yon;249100553;91;11;17,98900631;15,64802122;20,68020894;maille;13;713;0,785289178;Appartement
100;91581;Saint-Yon;249100553;91;11;12,59609601;10,13309088;15,65777279;maille;5;565;0,831231017;Maison
1807;91581;Saint-Yon;249100553;91;11;13,80269338;11,95004689;15,94256042;maille;15;587;0,695338682;Appartement
1583;94070;Santeny;200054781;94;11;17,48780291;14,71847257;20,77819212;commune;284;2592;0,855049483;Appartement
1564;94070;Santeny;200054781;94;11;19,79215161;16,52470147;23,7056788;commune;188;964;0,67933904;Appartement
2242;94070;Santeny;200054781;94;11;19,4324088;13,36229907;28,25999551;maille;31;506;0,800356786;Maison
2152;94070;Santeny;200054781;94;11;17,00618131;14,29137402;20,23669679;commune;103;1518;0,561266377;Appartement
3164;91587;Saulx-les-Chartreux;200056232;91;11;16,46586348;14,02684572;19,32898283;commune;599;599;0,879903714;Appartement
1634;91587;Saulx-les-Chartreux;200056232;91;11;18,88221742;16,23690723;21,95850044;commune;396;555;0,786018297;Appartement
661;91587;Saulx-les-Chartreux;200056232;91;11;14,70190164;11,87942944;18,19497417;commune;101;541;0,845072219;Maison
2130;91587;Saulx-les-Chartreux;200056232;91;11;15,72954998;13,25685061;18,66346314;commune;205;794;0,664075729;Appartement
3129;91589;Savigny-sur-Orge;200054781;91;11;17,33113856;14,60831403;20,5614668;commune;5185;5185;0,85541387;Appartement
2013;91589;Savigny-sur-Orge;200054781;91;11;20,20517068;17,22400516;23,70232234;commune;3938;3938;0,760512832;Appartement
412;91589;Savigny-sur-Orge;200054781;91;11;15,6536156;12,05939302;20,31907251;commune;313;1712;0,780928323;Maison
2179;91589;Savigny-sur-Orge;200054781;91;11;15,76917858;13,04335778;19,06464556;commune;1236;1366;0,570342119;Appartement
2703;91593;Sermaise;249100595;91;11;16,20321114;13,86633815;18,93391379;maille;62;558;0,879224247;Appartement
1256;91593;Sermaise;249100595;91;11;16,66235299;14,36942595;19,32116205;maille;38;679;0,798959253;Appartement
100;91593;Sermaise;249100595;91;11;12,59609601;10,13309088;15,65777279;maille;24;565;0,831231017;Maison
186;91593;Sermaise;249100595;91;11;13,88096048;11,77270104;16,36676776;maille;22;759;0,673843135;Appartement
1666;91599;Soisy-sur-ecole;249100157;91;11;14,39817773;12,29800409;16,85700544;maille;72;475;0,898113082;Appartement
1046;91599;Soisy-sur-ecole;249100157;91;11;17,08817676;14,77688025;19,76099014;maille;57;499;0,809717144;Appartement
1301;91599;Soisy-sur-ecole;249100157;91;11;14,29254496;11,4384061;17,85885549;maille;19;533;0,835686124;Maison
709;91599;Soisy-sur-ecole;249100157;91;11;13,13796619;11,22242211;15,38047258;maille;16;1217;0,56360443;Appartement
1773;91600;Soisy-sur-Seine;200059228;91;11;16,65504506;14,34414751;19,33823713;commune;518;734;0,920179086;Appartement
1795;91600;Soisy-sur-Seine;200059228;91;11;18,63684582;15,8228196;21,95133552;commune;404;856;0,802049552;Appartement
1242;91600;Soisy-sur-Seine;200059228;91;11;16,55159686;13,09814485;20,91558475;maille;76;586;0,872017872;Maison
1822;91600;Soisy-sur-Seine;200059228;91;11;15,09856692;12,61335877;18,07343525;commune;132;1270;0,656599256;Appartement
2088;91602;Souzy-la-Briche;249100553;91;11;13,94165846;12,13002614;16,02386;maille;5;654;0,866013827;Appartement
1695;91602;Souzy-la-Briche;249100553;91;11;17,98900631;15,64802122;20,68020894;maille;4;713;0,785289178;Appartement
100;91602;Souzy-la-Briche;249100553;91;11;12,59609601;10,13309088;15,65777279;maille;5;565;0,831231017;Maison
1134;91602;Souzy-la-Briche;249100553;91;11;12,63443014;10,78071077;14,80689245;maille;1;554;0,652888325;Appartement
1583;94071;Sucy-en-Brie;200054781;94;11;18,73671826;15,77524197;22,25415065;commune;2201;2592;0,855049483;Appartement
1110;94071;Sucy-en-Brie;200054781;94;11;21,22881172;18,29515261;24,6328881;commune;1379;1787;0,757766921;Appartement
1683;94071;Sucy-en-Brie;200054781;94;11;18,2897949;12,6819612;26,37735538;commune;178;886;0,803706357;Maison
1660;94071;Sucy-en-Brie;200054781;94;11;17,67225816;14,67560483;21,28080663;commune;802;1087;0,655819276;Appartement
2830;94073;Thiais;200054781;94;11;20,15197964;16,58633999;24,48414078;commune;3328;3328;0,837701728;Appartement
1970;94073;Thiais;200054781;94;11;23,52670835;19,50683496;28,37497764;commune;2212;2212;0,6714819;Appartement
412;94073;Thiais;200054781;94;11;15,94639375;12,28841735;20,69326475;maille;61;1712;0,780928323;Maison
2157;94073;Thiais;200054781;94;11;18,00594619;14,69808247;22,0582582;commune;1113;1113;0,617705445;Appartement
2372;91617;Tigery;200059228;91;11;16,6579573;14,28421357;19,42616862;commune;385;823;0,865463859;Appartement
1406;91617;Tigery;200059228;91;11;19,23475876;16,92070762;21,86527614;commune;234;1600;0,76554537;Appartement
22;91617;Tigery;200059228;91;11;15,4888989;12,39774852;19,35077073;maille;57;487;0,826953683;Maison
1821;91617;Tigery;200059228;91;11;15,50083279;13,72615078;17,50496706;commune;133;1055;0,702747567;Appartement
999;91619;Torfou;249100553;91;11;14,40269129;12,36530522;16,77577001;maille;16;943;0,889171521;Appartement
1693;91619;Torfou;249100553;91;11;16,51001457;14,15255252;19,26017098;maille;6;666;0,756749352;Appartement
1942;91619;Torfou;249100553;91;11;14,04349488;11,551874;17,07253287;maille;13;496;0,830801581;Maison
1359;91619;Torfou;249100553;91;11;12,83788003;11,19901832;14,71657238;maille;10;506;0,614887566;Appartement
2879;94074;Valenton;200054781;94;11;18,11608902;14,43122739;22,74184117;commune;325;2349;0,727787693;Appartement
1968;94074;Valenton;200054781;94;11;21,25563646;17,38983437;25,98081569;commune;200;1612;0,636766165;Appartement
1822;94074;Valenton;200054781;94;11;18,76852131;12,99871017;27,09941122;maille;20;683;0,779578864;Maison
2014;94074;Valenton;200054781;94;11;16,97132078;14,10101018;20,42589327;commune;116;589;0,56826636;Appartement
2175;91629;Valpuiseaux;200017846;91;11;17,52110892;14,90625561;20,59465945;maille;2;652;0,852704323;Appartement
947;91629;Valpuiseaux;200017846;91;11;15,47878004;13,18258884;18,17493015;maille;1;563;0,743877955;Appartement
528;91629;Valpuiseaux;200017846;91;11;11,14228634;8,602514668;14,43188994;maille;6;485;0,778702316;Maison
1284;91629;Valpuiseaux;200017846;91;11;12,21435832;10,67483732;13,97590845;maille;1;482;0,683997574;Appartement
2167;91631;Varennes-Jarcy;247700644;91;11;17,19465583;15,09855885;19,58174897;maille;33;2575;0,870551356;Appartement
1873;91631;Varennes-Jarcy;247700644;91;11;20,02852793;17,57034601;22,83062216;maille;23;1737;0,764916401;Appartement
1699;91631;Varennes-Jarcy;247700644;91;11;14,23511479;11,62039826;17,43817109;maille;12;486;0,823918157;Maison
636;91631;Varennes-Jarcy;247700644;91;11;15,65456448;13,57947486;18,04675009;maille;11;1259;0,618722411;Appartement
1369;91634;Vaugrigneuse;249100074;91;11;15,46882101;13,26080589;18,04448578;commune;149;489;0,888401047;Appartement
1256;91634;Vaugrigneuse;249100074;91;11;17,93063301;15,44897048;20,81094017;commune;106;679;0,798959253;Appartement
507;91634;Vaugrigneuse;249100074;91;11;13,72093918;11,2207394;16,77823228;maille;71;704;0,88106881;Maison
186;91634;Vaugrigneuse;249100074;91;11;13,88096048;11,77270104;16,36676776;maille;43;759;0,673843135;Appartement
3032;91635;Vauhallan;200056232;91;11;19,4334932;16,33217823;23,12371642;maille;84;1583;0,929812591;Appartement
1749;91635;Vauhallan;200056232;91;11;21,72663622;18,76639951;25,15382459;maille;65;934;0,852389977;Appartement
740;91635;Vauhallan;200056232;91;11;21,8018956;15,31608374;31,03421606;maille;20;658;0,855454884;Maison
1961;91635;Vauhallan;200056232;91;11;18,29408351;15,09866928;22,16576078;maille;17;899;0,8165388;Appartement
2175;91639;Vayres-sur-Essonne;249100546;91;11;17,52110892;14,90625561;20,59465945;maille;22;652;0,852704323;Appartement
947;91639;Vayres-sur-Essonne;249100546;91;11;15,47878004;13,18258884;18,17493015;maille;8;563;0,743877955;Appartement
528;91639;Vayres-sur-Essonne;249100546;91;11;11,14228634;8,602514668;14,43188994;maille;11;485;0,778702316;Maison
1284;91639;Vayres-sur-Essonne;249100546;91;11;12,21435832;10,67483732;13,97590845;maille;14;482;0,683997574;Appartement
3032;91645;Verrieres-le-Buisson;200056232;91;11;19,39463509;16,30689079;23,06705031;commune;1143;1583;0,929812591;Appartement
1749;91645;Verrieres-le-Buisson;200056232;91;11;21,84552049;18,86887172;25,2917489;commune;645;934;0,852389977;Appartement
740;91645;Verrieres-le-Buisson;200056232;91;11;22,14615432;15,33752498;31,97726828;commune;110;658;0,855454884;Maison
1961;91645;Verrieres-le-Buisson;200056232;91;11;18,20398982;15,02248827;22,05927803;commune;486;899;0,8165388;Appartement
1392;91648;Vert-le-Grand;249100546;91;11;15,42474832;13,11466938;18,14173533;commune;248;1134;0,844599269;Appartement
1765;91648;Vert-le-Grand;249100546;91;11;19,3309273;17,13971329;21,80227544;commune;180;908;0,842543349;Appartement
1301;91648;Vert-le-Grand;249100546;91;11;14,29254496;11,4384061;17,85885549;maille;34;533;0,835686124;Maison
1697;91648;Vert-le-Grand;249100546;91;11;14,74355869;13,24434087;16,41248327;maille;57;833;0,788657653;Appartement
2188;91649;Vert-le-Petit;249100546;91;11;16,17076043;14,0005767;18,67733725;commune;116;504;0,892596329;Appartement
1681;91649;Vert-le-Petit;249100546;91;11;18,41117696;15,57816611;21,75939291;maille;77;801;0,743284305;Appartement
1168;91649;Vert-le-Petit;249100546;91;11;13,37232289;10,98997975;16,27109636;maille;39;512;0,838725834;Maison
1697;91649;Vert-le-Petit;249100546;91;11;14,74355869;13,24434087;16,41248327;maille;38;833;0,788657653;Appartement
2602;91654;Videlles;249100157;91;11;15,35299397;13,23294179;17,81270014;maille;2;997;0,883050664;Appartement
944;91654;Videlles;249100157;91;11;18,14510486;15,83638446;20,79040399;maille;1;514;0,837619072;Appartement
1301;91654;Videlles;249100157;91;11;14,29254496;11,4384061;17,85885549;maille;18;533;0,835686124;Maison
1682;91654;Videlles;249100157;91;11;13,03984303;11,5223428;14,75719906;maille;1;497;0,721112877;Appartement
2474;91657;Vigneux-sur-Seine;200058477;91;11;17,11361827;14,86354523;19,70431183;commune;2732;2732;0,877264995;Appartement
1764;91657;Vigneux-sur-Seine;200058477;91;11;19,97263548;17,5036025;22,7899467;commune;1869;1869;0,777349521;Appartement
1940;91657;Vigneux-sur-Seine;200058477;91;11;15,74307802;10,9994532;22,53243876;commune;234;702;0,710783111;Maison
190;91657;Vigneux-sur-Seine;200058477;91;11;15,44648357;13,22482057;18,04136799;commune;857;857;0,685439684;Appartement
1045;91659;Villabe;200059228;91;11;16,37669684;14,19216648;18,89748121;commune;408;545;0,886448952;Appartement
1926;91659;Villabe;200059228;91;11;19,16503888;16,8219906;21,83443826;commune;228;2254;0,8239427;Appartement
1178;91659;Villabe;200059228;91;11;15,20227979;12,18251878;18,97056883;maille;82;962;0,852504146;Maison
867;91659;Villabe;200059228;91;11;14,07124903;11,87270471;16,6769118;commune;168;2133;0,639888434;Appartement
2806;91661;Villebon-sur-Yvette;200056232;91;11;17,57119314;15,39542408;20,05445427;commune;1503;1503;0,923350487;Appartement
1810;91661;Villebon-sur-Yvette;200056232;91;11;20,3586142;17,84660558;23,22420196;commune;1061;1061;0,87844208;Appartement
1584;91661;Villebon-sur-Yvette;200056232;91;11;16,89735065;12,92994782;22,08210451;commune;150;532;0,859852401;Maison
1677;91661;Villebon-sur-Yvette;200056232;91;11;15,43280008;13,38848388;17,7892673;commune;445;565;0,71936728;Appartement
2088;91662;Villeconin;249100553;91;11;13,94165846;12,13002614;16,02386;maille;8;654;0,866013827;Appartement
1695;91662;Villeconin;249100553;91;11;17,98900631;15,64802122;20,68020894;maille;5;713;0,785289178;Appartement
100;91662;Villeconin;249100553;91;11;12,59609601;10,13309088;15,65777279;maille;12;565;0,831231017;Maison
186;91662;Villeconin;249100553;91;11;13,88096048;11,77270104;16,36676776;maille;2;759;0,673843135;Appartement
1132;94075;Villecresnes;200054781;94;11;17,83769656;15,12071686;21,04287921;commune;977;1044;0,862709366;Appartement
1564;94075;Villecresnes;200054781;94;11;20,42972174;17,04911818;24,48065209;commune;634;964;0,67933904;Appartement
1242;94075;Villecresnes;200054781;94;11;16,55159686;13,09814485;20,91558475;maille;88;586;0,872017872;Maison
1431;94075;Villecresnes;200054781;94;11;16,5469958;13,83989232;19,78361273;commune;362;1807;0,62743642;Appartement
1655;94076;Villejuif;200054781;94;11;21,93040575;17,10842257;28,11145764;commune;5103;5103;0,791262337;Appartement
1666;94076;Villejuif;200054781;94;11;24,91947626;19,60505812;31,67449407;commune;3331;3331;0,631958222;Appartement
308;94076;Villejuif;200054781;94;11;20,93621815;14,05239674;31,19220432;commune;141;501;0,806128739;Maison
2016;94076;Villejuif;200054781;94;11;19,66753771;15,15349085;25,52626609;commune;1778;1778;0,411959113;Appartement
2696;91666;Villejust;200056232;91;11;16,21789189;13,79603483;19,0648995;commune;259;500;0,896355479;Appartement
1550;91666;Villejust;200056232;91;11;18,44721804;15,79575926;21,54374777;commune;214;611;0,834187701;Appartement
661;91666;Villejust;200056232;91;11;13,66090833;11,03966063;16,90454287;maille;55;541;0,845072219;Maison
1677;91666;Villejust;200056232;91;11;14,4736869;12,55371801;16,68729633;maille;43;565;0,71936728;Appartement
2096;91667;Villemoisson-sur-Orge;200057859;91;11;17,16719489;14,65178324;20,1144513;commune;308;2377;0,871873753;Appartement
1587;91667;Villemoisson-sur-Orge;200057859;91;11;19,97215005;17,16137369;23,24328955;commune;273;1639;0,792447827;Appartement
2060;91667;Villemoisson-sur-Orge;200057859;91;11;16,73764578;12,98284683;21,57837876;maille;67;534;0,819128547;Maison
1459;91667;Villemoisson-sur-Orge;200057859;91;11;15,34745214;12,96239568;18,1713545;maille;35;794;0,580151446;Appartement
1848;94077;Villeneuve-le-Roi;200054781;94;11;18,04549544;15,24274101;21,3636055;commune;1570;1570;0,869647515;Appartement
1727;94077;Villeneuve-le-Roi;200054781;94;11;21,13191652;18,11331386;24,65357245;commune;1081;1081;0,744997487;Appartement
1940;94077;Villeneuve-le-Roi;200054781;94;11;17,30913994;12,03732074;24,889785;commune;104;702;0,710783111;Maison
1960;94077;Villeneuve-le-Roi;200054781;94;11;16,41009943;13,34891547;20,17327655;commune;487;487;0,596789185;Appartement
2879;94078;Villeneuve-Saint-Georges;200054781;94;11;16,86679611;13,45595729;21,14222013;commune;2024;2349;0,727787693;Appartement
1968;94078;Villeneuve-Saint-Georges;200054781;94;11;20,33672342;16,65112231;24,8381047;commune;1412;1612;0,636766165;Appartement
1822;94078;Villeneuve-Saint-Georges;200054781;94;11;18,76852131;12,99871017;27,09941122;maille;99;683;0,779578864;Maison
1544;94078;Villeneuve-Saint-Georges;200054781;94;11;14,52568041;11,20917127;18,82346038;commune;599;599;0,509837712;Appartement
1789;91671;Villeneuve-sur-Auvers;249100553;91;11;14,36400314;12,70270261;16,24257394;maille;12;476;0,890300411;Appartement
1693;91671;Villeneuve-sur-Auvers;249100553;91;11;16,51001457;14,15255252;19,26017098;maille;5;666;0,756749352;Appartement
100;91671;Villeneuve-sur-Auvers;249100553;91;11;12,59609601;10,13309088;15,65777279;maille;5;565;0,831231017;Maison
1359;91671;Villeneuve-sur-Auvers;249100553;91;11;12,83788003;11,19901832;14,71657238;maille;9;506;0,614887566;Appartement
2459;91679;Villiers-le-Bacle;200056232;91;11;18,10136192;15,5479044;21,0741779;maille;82;505;0,913529669;Appartement
1801;91679;Villiers-le-Bacle;200056232;91;11;21,72803544;18,56051011;25,43612872;maille;62;3616;0,819978799;Appartement
246;91679;Villiers-le-Bacle;200056232;91;11;16,63398215;12,86993189;21,49889871;maille;22;633;0,868904162;Maison
541;91679;Villiers-le-Bacle;200056232;91;11;17,75991901;14,99860257;21,02960739;maille;20;1740;0,739699131;Appartement
3063;94079;Villiers-sur-Marne;200054781;94;11;18,68326222;15,74351835;22,17193638;commune;5618;5618;0,855150999;Appartement
1732;94079;Villiers-sur-Marne;200054781;94;11;21,2659535;18,04946303;25,05563614;commune;3644;3644;0,745607172;Appartement
1471;94079;Villiers-sur-Marne;200054781;94;11;18,9861672;13,51381727;26,67451675;commune;177;847;0,725276659;Maison
1426;94079;Villiers-sur-Marne;200054781;94;11;17,14338276;14,22431558;20,66149128;commune;1967;1967;0,554820166;Appartement
2449;91685;Villiers-sur-Orge;200057859;91;11;16,18320848;13,93593412;18,79287277;commune;172;922;0,892435008;Appartement
1548;91685;Villiers-sur-Orge;200057859;91;11;18,92819796;16,37708957;21,87670015;commune;113;689;0,834609536;Appartement
2060;91685;Villiers-sur-Orge;200057859;91;11;16,73764578;12,98284683;21,57837876;maille;47;534;0,819128547;Maison
1459;91685;Villiers-sur-Orge;200057859;91;11;15,34745214;12,96239568;18,1713545;maille;58;794;0,580151446;Appartement
2651;94080;Vincennes;200054781;94;11;28,59880623;22,72702954;35,98762065;commune;7245;7245;0,90868203;Appartement
1358;94080;Vincennes;200054781;94;11;30,21720579;24,17036318;37,77682275;commune;5218;5218;0,80381286;Appartement
1614;94080;Vincennes;200054781;94;11;19,1051447;10,87111522;33,57581507;maille;51;516;0,524067173;Maison
2154;94080;Vincennes;200054781;94;11;28,20456098;22,26843579;35,72308661;commune;2016;2016;0,823976467;Appartement
3058;91687;Viry-Chatillon;200054781;91;11;16,72252192;14,10337146;19,8280773;commune;3800;3800;0,851450064;Appartement
1084;91687;Viry-Chatillon;200054781;91;11;19,54565854;16,6571849;22,93501392;commune;2275;2275;0,73411486;Appartement
412;91687;Viry-Chatillon;200054781;91;11;15,00775446;11,53978597;19,51792645;commune;166;1712;0,780928323;Maison
2112;91687;Viry-Chatillon;200054781;91;11;14,83267033;12,38580072;17,76292983;commune;1511;1511;0,653112784;Appartement
2083;94081;Vitry-sur-Seine;200054781;94;11;20,96798499;16,91744956;25,98833783;commune;6915;6915;0,838699703;Appartement
1820;94081;Vitry-sur-Seine;200054781;94;11;23,99148932;19,62393004;29,33110538;commune;4150;4150;0,697663077;Appartement
1822;94081;Vitry-sur-Seine;200054781;94;11;20,53981537;14,23396664;29,63924437;commune;226;683;0,779578864;Maison
1530;94081;Vitry-sur-Seine;200054781;94;11;18,91526477;15,09653905;23,69995136;commune;2759;2759;0,56218951;Appartement
3141;91689;Wissous;200056232;91;11;18,56908028;15,76865246;21,866849;commune;1055;1055;0,857866065;Appartement
1498;91689;Wissous;200056232;91;11;21,71782789;18,893981;24,96371983;commune;683;1125;0,801337367;Appartement
698;91689;Wissous;200056232;91;11;17,79404372;13,45776415;23,52753314;maille;41;684;0,870525341;Maison
1840;91689;Wissous;200056232;91;11;16,40844342;13,79097052;19,52270257;commune;370;679;0,588227691;Appartement
2613;91691;Yerres;200058477;91;11;18,07335145;15,35943142;21,26680498;commune;2798;2798;0,876658394;Appartement
1898;91691;Yerres;200058477;91;11;21,29344365;18,28627563;24,79513879;commune;1522;1522;0,811959408;Appartement
1242;91691;Yerres;200058477;91;11;17,21660146;13,62397611;21,75659759;commune;155;586;0,872017872;Maison
1431;91691;Yerres;200058477;91;11;16,43919833;13,75998865;19,64007736;commune;1271;1807;0,62743642;Appartement
